StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Phone/tablet,MTurkID,Age,Gender,Gender_3_TEXT,Residence,Nationality,Nationality_2_TEXT,race,race_6_TEXT,ethnicity,tab key,Example,comprehension1,comprehension2,comprehension3,timing1_First Click,timing1_Last Click,timing1_Page Submit,timing1_Click Count,R1-1,R1-2,R1-3,R1-4,R1-5,Q86,Q87,Q88,Q89,Q90,Q91,Q92,Q93,Q94,Q95,Q96,Q97,Q98,Q99,Q100,Q101,Q102,Q103,Q104,Q105,Q106,Q107,Q108,Q109,Q110,Q111,Q112,Q113,Q114,Q115,Q116,timing_First Click,timing_Last Click,timing_Page Submit,timing_Click Count,Q303,Q304,Q305,Q306,Q307,Q308,Q309,Q310,Q311,Q312,Q313,Q314,Q315,Q316,Q317,Q318,Q319,Q320,Q321,Q322,Q323,Q324,Q325,Q326,Q327,Q328,Q329,Q330,Q331,Q332,Q333,Q334,Q335,Q336,Q337,Q338,timing_choice_First Click,timing_choice_Last Click,timing_choice_Page Submit,timing_choice_Click Count,choice,Q339_First Click,Q339_Last Click,Q339_Page Submit,Q339_Click Count,Q341,Q342,Q343,Q344,Q345,Q346,Q347,Q348,Q349,Q350,Q351,Q352,Q353,Q354,Q355,Q356,Q357,Q358,Q359,Q360,Q361,Q362,Q363,Q364,Q365,Q366,Q367,Q368,Q369,Q370,Q371,Q372,Q373,Q374,Q375,Q376,conf_partner,confidence2_men,confidence3_women,gender_guess,risk,improvement,optiontopract,numberpractrounds,ownincome,education,unclear,SC0,round1score,round2score,round3score,bonus_pay_round1and2,bonus_payPRround3,bonus_paycomp_round3,round1_paid,round2_paid,round3_paid,conf1_paid,conf2_paid,conf3_paid,conf4_paid,FL_54_DO,FL_61_DO
2018-11-16 07:50:38,2018-11-16 07:59:00,IP Address,76.23.200.68,100,501,True,2018-11-16 07:59:00,R_3nqNpiGcrBTZRec,,,,,41.3433074951171875,-73.065399169921875,anonymous,EN,No,A25OK203N0QYH2,32,Male,,United States,American,,White,,None of these,Yes,cr,qc,rr,qu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
2018-11-16 07:51:24,2018-11-16 07:59:01,IP Address,24.95.184.162,100,456,True,2018-11-16 07:59:02,R_TkjwUMbIrNSaGoV,,,,,38.4217987060546875,-82.7173004150390625,anonymous,EN,No,AGX171Q54YXPI,34,Male,,United States,American,,White,,None of these,Yes,CR,QC,,,3.111,57.416,60.009,8,ZM,AM,FJ,JZ,MJ,FJ,AJ,ZF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.281,56.163,60.009,11,JF,JJ,AAFJ,FJ,ZJ,JJ,JJ,JM,AJ,M,,,,,,,,,,,,,,,,,,,,,,,,,,,3.01,3.01,4.417,1,Piece-rate (as in Round 1),1.928,56.347,60.009,11,ZM,AZ,AZ,AA,ZM,MM,AA,JJ,JZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lower than theirs,41-50,31-40,Women,4,Yes,Yes,3,"$50,000 to $60,000",Some College,,25,8,8,9,0,0,,,2,,,,,4,FL_56,FL_65
2018-11-16 07:51:09,2018-11-16 07:59:09,IP Address,38.105.165.8,100,479,True,2018-11-16 07:59:10,R_1N3zTnzxjVbkOqR,,,,,40.8701934814453125,-73.8495025634765625,anonymous,EN,No,A10UJ9PWA17J5O,24,Female,,United States,American,,White,,Yes,Yes,cr,qc,RR,,6,33.258,60.137,7,ZM,AM,FJ,JZ,MJ,FJ,AJ,ZF,ZA,FA,FM,MA,FF,AM,MA,,,,,,,,,,,,,,,,,,,,,,1.604,3.431,60.121,2,JF,JJ,AA,FJ,ZJ,JJ,JJ,JM,AJ,MJ,AA,FZ,MM,AM,ZF,MJ,AA,MJ,JJ,AF,ZF,AF,ZM,,,,,,,,,,,,,,1.476,1.476,2.799,1,Piece-rate (as in Round 1),1.512,1.512,60.124,1,ZM,AZ,AZ,AA,ZM,MM,AA,JJ,JZ,AJ,MA,AJ,AJ,ZZ,MF,JM,AM,FZ,AJ,MJ,JA,FZ,MZ,ZF,MA,ZF,,,,,,,,,,,Highers than theirs,41-50,51-60,Men,8,Yes,Yes,5,"$20,000 to $30,000",Bachelor's Degree,,64,15,23,26,0,0,,1,,,,,3,,FL_55,FL_64
2018-11-16 07:50:53,2018-11-16 07:59:12,IP Address,75.132.192.254,100,498,True,2018-11-16 07:59:12,R_uqdRttMKjZqSBUJ,,,,,38.466094970703125,-89.975799560546875,anonymous,EN,No,A38DHLB88V8DL8,44,Female,,United States,American,,White,,None of these,Yes,,qc,RR,,3.467,3.467,60.009,1,ZM,AM,FJ,JZ,MJ,FJ,AJ,ZF,ZA,FA,FM,MA,FF,AM,MA,,,,,,,,,,,,,,,,,,,,,,3.576,3.576,60.007,1,JF,JJ,AA,FJ,ZJ,JJ,JJ,JM,AJ,MJ,AA,FZ,MM,AM,ZF,MJ,AA,MJ,JJ,AF,ZF,,,,,,,,,,,,,,,,2.097,2.097,3.753,1,Piece-rate (as in Round 1),1.382,1.382,60.009,1,ZM,AZ,AZ,AA,ZM,MM,AA,JJ,JZ,AJ,MA,AJ,AJ,ZZ,MF,JM,AM,FZ,AJ,MJ,JA,,,,,,,,,,,,,,,,Lower than theirs,51-60,61-70,Men,2,Yes,Yes,10,"Less than $10,000",Bachelor's Degree,no,57,15,21,21,0,0,,1,,,1,,,,FL_55,FL_62
2018-11-16 07:52:49,2018-11-16 07:59:38,IP Address,50.59.111.97,100,409,True,2018-11-16 07:59:38,R_2EGgyvWPxFumawZ,,,,,35.76409912109375,-78.77860260009765625,anonymous,EN,No,A1BSL1VC7PQR04,34,Male,,United States,American,,White,,None of these,Yes,CR,QC,,,1.392,58.584,60.11,18,ZM,AM,FJ,JZ,MJ,FJ,AJ,ZF,ZA,FA,FM,MA,FF,AM,MA,FF,AM,MA,,,,,,,,,,,,,,,,,,,1.507,57.939,60.009,20,JF,JJ,AA,FJ,ZJ,JJ,JJ,JM,AJ,MJ,AA,FZ,MM,AM,ZF,MJ,AA,MJ,JJ,AF,,,,,,,,,,,,,,,,,3.154,3.154,5.287,1,Piece-rate (as in Round 1),1.32,56.929,60.007,23,ZM,AZ,AZ,AA,ZM,MM,AA,JJ,JZ,AJ,MA,AJ,AJ,ZZ,MF,JM,AM,FZ,AJ,MJ,,,,,,,,,,,,,,,,,Highers than theirs,31-40,31-40,Women,7,Yes,Yes,2,"$50,000 to $60,000",Bachelor's Degree,,58,18,20,20,0,0,,,,3,,,3,,FL_57,FL_64
2018-11-16 07:58:54,2018-11-16 07:59:38,IP Address,75.172.163.127,100,44,True,2018-11-16 07:59:39,R_2R9C44k8fYqspnn,,,,,47.611602783203125,-122.30560302734375,anonymous,EN,No,A1FVXS8IM5QYO8,52,Female,,United States,Other,British,White,,None of these,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
2018-11-16 07:41:50,2018-11-16 07:59:39,IP Address,68.190.216.244,100,1068,True,2018-11-16 07:59:39,R_2COKbI0SYrGY7FU,,,,,34.147003173828125,-118.13919830322265625,anonymous,EN,No,A17V85U8PXS4LJ,60,Male,,United States,American,,White,,None of these,Yes,cr,qc,rr,QU,1.755,1.755,60.01,1,ZM,AM,FJ,JZ,MJ,FJ,AJ,ZF,ZA,FA,FM,MA,FF,AM,MA,FF,AM,MA,az,FF,FZ,AA,AA,ZZ,,,,,,,,,,,,,5.697,5.697,60.112,1,JF,JJ,ZZ,FJ,ZJ,JJ,JJ,JM,AJ,MJ,AA,FZ,MM,AM,ZF,MJ,AA,MJ,JJ,AF,ZF,AF,"AM ",MF,AF,,,,,,,,,,,,1.359,1.359,3.184,1,Piece-rate (as in Round 1),2.11,2.11,60.009,1,ZM,AZ,AZ,AA,ZM,MM,AA,JJ,JZ,AJ,MA,AJ,AJ,ZZ,MF,JM,AM,FZ,AJ,MJ,ja,FZ,MZ,ZF,MA,,,,,,,,,,,,Highers than theirs,71-80,31-40,Men,6,Yes,Yes,10,"$40,000 to $50,000",Graduate Degree,None,72,24,23,25,0,0,,,2,,,,,4,FL_56,FL_65
2018-11-16 07:59:36,2018-11-16 07:59:40,IP Address,24.20.59.209,100,4,True,2018-11-16 07:59:41,R_2zbZG34CqxD9QYc,,,,,45.5254058837890625,-122.3739013671875,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
2018-11-16 07:49:42,2018-11-16 07:59:56,IP Address,69.236.75.173,100,614,True,2018-11-16 07:59:56,R_22ogYKGoesyuLOL,,,,,37.62469482421875,-122.4290008544921875,anonymous,EN,No,A3LX4S6ODU2LA5,50,Female,,United States,American,,Black or African American,,None of these,Yes,CR,QC,,,4.511,38.324,60.209,6,MZ,AM,FJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.806,56.719,60.107,9,JF,JJ,AA,FJ,ZJ,JJ,JJJ,JM,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.491,1.491,16.673,1,Piece-rate (as in Round 1),3.065,56.931,60.112,10,ZM,AZ,AZ,AA,ZM,MM,AA,JJ,JZ,AJ,,,,,,,,,,,,,,,,,,,,,,,,,,,Lower than theirs,0-10,41-50,Women,5,Yes,Yes,5,"$50,000 to $60,000",Vocational Training,No.,19,2,7,10,0,0,,1,,,1,,,,FL_55,FL_62
2018-11-16 07:54:29,2018-11-16 08:00:00,IP Address,68.41.210.160,100,330,True,2018-11-16 08:00:00,R_eDIQqJY3R2eq1QR,,,,,43.0572967529296875,-83.7498016357421875,anonymous,EN,No,A2XFO0X6RCS98M,28,Male,,United States,American,,White,,None of these,Yes,,QC,,,0.92,0.92,60.107,1,MZ,AM,FJ,JZ,MJ,FJ,AJ,ZF,ZA,FZ,FM,MA,FF,AM,MA,FF,AM,MA,AZ,FF,FZ,AA,AA,ZZ,,,,,,,,,,,,,1.049,1.049,60.107,1,JF,JJ,AA,FJ,ZJ,JJ,JJ,JM,AJ,MJ,AA,FZ,MM,AM,ZF,MJ,AA,MJ,JJ,AF,ZF,AF,ZM,MF,AF,,,,,,,,,,,,1.105,1.105,1.784,1,Piece-rate (as in Round 1),0.839,5.66,60.007,2,ZM,AZ,AZ,AA,MZ,MM,AA,JJ,JZ,AJ,MA,AJ,AJ,ZZ,MF,JM,AM,FZ,AJ,MJ,JA,FZ,MZ,ZF,MA,,,,,,,,,,,,Highers than theirs,71-80,71-80,Men,6,Yes,No,,"$40,000 to $50,000",High School Diploma,,71,22,25,24,0,0,,,2,,,2,,,FL_56,FL_63
2018-11-16 07:51:58,2018-11-16 08:00:02,IP Address,198.111.39.224,100,483,True,2018-11-16 08:00:02,R_3k0q8nPPtk3ErBV,,,,,42.46380615234375,-83.22550201416015625,anonymous,EN,No,A38CZV5XGLEZ5Y,29,Male,,United States,American,,White,,None of these,Yes,,QC,,,10.891,10.891,60.115,1,MZ,AM,FJ,JZ,MJ,FJ,AJ,ZF,AZ,FA,FM,MA,FF,,,,,,,,,,,,,,,,,,,,,,,,2.823,2.823,60.011,1,JF,JJ,AA,FJ,ZJ,JJ,JJ,JM,AJ,MJ,AA,FZ,MM,AM,ZF,MJ,AA,MJ,JJ,AF,ZF,AF,,,,,,,,,,,,,,,1.29,1.29,2.58,1,Piece-rate (as in Round 1),0,0,60.012,0,ZM,AZ,AZ,AA,ZM,MM,AA,JJ,JZ,AJ,MA,AJ,AJ,ZZ,MF,JM,AM,FZ,AJ,MJ,JA,FZ,MZ,ZF,,,,,,,,,,,,,Highers than theirs,51-60,51-60,Men,3,Yes,Yes,3,"$40,000 to $50,000",Graduate Degree,no,57,11,22,24,0,0,,,,3,,,3,,FL_57,FL_64
2018-11-16 07:56:45,2018-11-16 08:00:11,IP Address,73.12.46.41,100,206,True,2018-11-16 08:00:12,R_1hzN5O3wtpqfDmE,,,,,38.5117034912109375,-77.9927978515625,anonymous,EN,No,A32CBYFMA33W31,34,Female,,United States,American,,Black or African American,,None of these,Yes,cr,qc,rr,qu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
2018-11-16 07:57:57,2018-11-16 08:00:13,IP Address,67.249.186.196,100,135,True,2018-11-16 08:00:13,R_9BLoBENaT3sqdMZ,,,,,43.047393798828125,-74.86060333251953125,anonymous,EN,No,A250FES5PFCGK9,36,Male,,United States,American,,White,,None of these,Yes,cr,qc,rr,qu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
2018-11-16 07:58:44,2018-11-16 08:00:15,IP Address,208.81.216.8,100,91,True,2018-11-16 08:00:15,R_2YzFKUHws7k2pZV,,,,,39.2418060302734375,-84.543701171875,anonymous,EN,No,A28S6TTII9JDNI,39,Male,,United States,American,,White,,None of these,Yes,cr,qc,rr,qu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
2018-11-16 07:50:56,2018-11-16 08:00:23,IP Address,64.33.67.57,100,567,True,2018-11-16 08:00:23,R_2D6tDJB6zpCAu54,,,,,44.542205810546875,-100.27539825439453125,anonymous,EN,No,AW2XWG1NUYMR5,36,Male,,United States,American,,White,,None of these,Yes,CR,QC,,,1.22,7.785,60.108,3,ZM,2M,FJ,JZ,MJ,FJ,AJ,ZF,ZA,FA,FM,MA,FF,AM,MA,FF,,,,,,,,,,,,,,,,,,,,,1.513,1.513,60.109,1,ZF,JJ,AA,FJ,ZJ,JJ,JJ,JM,AJ,MJ,AA,FZ,MM,AM,ZF,MZ,AA,MJ,JJ,AF,ZF,AF,,,,,,,,,,,,,,,0.87,0.87,2.513,1,Tournament (as in Round 2),1.549,1.549,60.007,1,ZM,AZ,AZ,AA,ZM,MM,AA,JJ,JZ,AJ,MA,AJ,AJ,,MF,JM,AM,FZ,AJ,MJ,,,,,,,,,,,,,,,,,Highers than theirs,71-80,71-80,Women,9,Yes,Yes,20,"$30,000 to $40,000",Bachelor's Degree,,54,15,20,19,0,,0,,,3,,2,,,FL_57,FL_63
2018-11-16 07:58:30,2018-11-16 08:00:23,IP Address,73.148.232.152,100,112,True,2018-11-16 08:00:23,R_1ohbteBPIty9nDc,,,,,30.3031005859375,-81.440399169921875,anonymous,EN,No,A3FMSV2KW0YQZB,28,Male,,United States,American,,White,,None of these,Yes,cr,qc,rr,qu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
2018-11-16 07:49:27,2018-11-16 08:00:24,IP Address,108.78.220.97,100,656,True,2018-11-16 08:00:24,R_1lcpwhIhBVzfDkV,,,,,33.8332061767578125,-84.6031036376953125,anonymous,EN,No,A3N3GGRTTDFKLF,45,Male,,United States,American,,White,,None of these,Yes,,QC,,,2.646,2.646,60.008,1,ZM,AM,FJ,JZ,MJ,FJ,AJ,ZF,ZA,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.909,1.909,60.01,1,JF,JJ,AA,FJ,ZJ,JJ,JJ,JM,AJ,MJ,AA,FZ,MM,AM,ZF,,,,,,,,,,,,,,,,,,,,,,7.943,7.943,11.945,1,Piece-rate (as in Round 1),1.481,1.481,60.109,1,ZM,AZ,AZ,AA,ZM,MM,AA,JJ,JZ,AJ,MA,AJ,AJ,ZZ,MF,JM,AM,FZ,AJ,,,,,,,,,,,,,,,,,,Lower than theirs,51-60,51-60,Women,3,Yes,Yes,2,"$20,000 to $30,000",Some College,,43,9,15,19,0,0,,1,,,,2,,,FL_55,FL_63
2018-11-16 07:57:46,2018-11-16 08:00:24,IP Address,47.201.52.99,100,158,True,2018-11-16 08:00:25,R_1eOwc59mMrynyFs,,,,,27.138397216796875,-82.4517974853515625,anonymous,EN,No,A2QPMJ4GADLUW2,38,Male,,United States,American,,White,,None of these,Yes,cr,qc,rr,qu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
2018-11-16 07:41:49,2018-11-16 08:00:35,IP Address,68.113.224.226,100,1125,True,2018-11-16 08:00:35,R_2fqHnEx9x0ncqaM,,,,,44.78399658203125,-91.487701416015625,anonymous,EN,No,A29KUIEVPK8WB4,35,Male,,United States,American,,White,,None of these,Yes,CR,QC,,,0,0,60.01,0,MZ,AM,FJ,JZ,MJ,FJ,AJ,ZF,ZA,FA,FM,MA,FF,AM,MA,,,,,,,,,,,,,,,,,,,,,,0,0,60.109,0,JF,JJ,AA,FJ,ZJ,JJ,JJ,JM,AJ,MJ,AA,FZ,AM,AM,ZF,MJ,AA,MJ,JJ,AF,ZF,,,,,,,,,,,,,,,,4.693,4.693,6.851,1,Tournament (as in Round 2),0,0,60.011,0,ZM,AZ,AZ,AA,ZM,MM,AA,JJ,JZ,AJ,MA,AJ,AJ,ZZ,MF,JM,AM,FZ,AJ,MJ,JA,FZ,MZ,ZF,MA,,,,,,,,,,,,Highers than theirs,71-80,71-80,Women,5,Yes,Yes,3,"$60,000 to $70,000",Bachelor's Degree,,59,14,20,25,0,,0,,2,,,,,4,FL_56,FL_65
2018-11-16 07:50:32,2018-11-16 08:00:36,IP Address,73.79.231.21,100,604,True,2018-11-16 08:00:36,R_1q9eac24QLLDKeG,,,,,40.404998779296875,-79.97409820556640625,anonymous,EN,No,A389519YWORQJD,20,Female,,United States,American,,White,,None of these,Yes,,qc,rr,qu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
2018-11-16 07:57:46,2018-11-16 08:00:40,IP Address,75.86.105.126,100,173,True,2018-11-16 08:00:40,R_TucBysvKL0OvZzb,,,,,42.7725982666015625,-87.79599761962890625,anonymous,EN,No,A3IX2T7QOUTCN1,46,Female,,United States,American,,White,,None of these,Yes,cr,qc,rr,qu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
2018-11-16 07:50:41,2018-11-16 08:00:45,IP Address,76.78.52.12,100,604,True,2018-11-16 08:00:46,R_2bTuadfusm4V2D5,,,,,42.817901611328125,-73.92060089111328125,anonymous,EN,No,A309R9QWP9X54E,20,Female,,United States,American,,White,,None of these,Yes,CR,QC,,,5.08,5.08,60.013,1,ZM,AM,FJ,JZ,MJ,FJ,AJ,ZF,ZA,FA,FM,MA,FF,AM,MA,FF,AM,MA,,,,,,,,,,,,,,,,,,,1.79,1.79,60.01,1,FJ,JJ,AA,FJ,ZJ,JJ,JJ,JM,AJ,MJ,AA,FZ,MM,AM,ZF,MJ,AA,MJ,JJ,AF,ZF,AF,ZM,MF,,,,,,,,,,,,,1.707,1.707,2.966,1,Piece-rate (as in Round 1),2.435,2.435,60.01,1,ZM,AZ,AZ,AA,ZM,MM,AA,JJ,JZ,AJ,MA,AJ,AJ,ZZ,MF,JM,AM,FZ,AJ,MJ,JA,FZ,MZ,,,,,,,,,,,,,,Lower than theirs,51-60,51-60,Men,8,Yes,Yes,4,"Less than $10,000",Some College,,64,18,23,23,0,0,,1,,,1,,,,FL_55,FL_62
2018-11-16 07:49:09,2018-11-16 08:00:56,IP Address,50.49.196.172,100,706,True,2018-11-16 08:00:57,R_3OkQUPCrXKSk1si,,,,,41.448699951171875,-74.46900177001953125,anonymous,EN,No,A1V5VJE32G7HDE,48,Female,,United States,American,,White,,None of these,Yes,CR,QC,,,3.621,3.621,60.033,1,ZM,AM,FJ,JZ,MJ,FJ,AJ,ZF,ZA,FA,FM,MA,FF,AM,MA,FF,,,,,,,,,,,,,,,,,,,,,1.466,1.466,60.031,1,JF,JJ,AA,FJ,ZJ,JJ,JJ,JM,AJ,MJ,AA,FZ,MM,AM,ZF,MJ,AA,MJ,JJ,AF,Z,,,,,,,,,,,,,,,,6.406,6.406,8.951,1,Piece-rate (as in Round 1),1.821,1.821,60.036,1,ZM,AZ,AZ,AA,ZM,MM,AA,JJ,JZ,AJ,MA,AJ,AJ,ZZ,MF,JM,AM,FZ,AJ,MJ,JA,F,,,,,,,,,,,,,,,Highers than theirs,51-60,41-50,Women,2,Yes,Yes,3,"Less than $10,000",Some College,,57,16,20,21,0,0,,,2,,1,,,,FL_56,FL_62
2018-11-16 07:56:57,2018-11-16 08:01:07,IP Address,47.201.133.28,100,250,True,2018-11-16 08:01:08,R_3iOkJUrOBAErz7t,,,,,28.3112030029296875,-81.66429901123046875,anonymous,EN,No,A306ROVVFUVWRN,69,Male,,United States,American,,White,,None of these,Yes,cr,qc,rr,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
2018-11-16 07:51:52,2018-11-16 08:01:09,IP Address,24.154.176.123,100,556,True,2018-11-16 08:01:09,R_BV9nfJaLV1SCGVr,,,,,40.885894775390625,-79.93399810791015625,anonymous,EN,No,A2VOADROWMC2ZM,64,Female,,United States,American,,White,,None of these,Yes,CR,41,RR,,13.669,49.904,60.162,12,ZM,AM,FJ,JZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006,37.213,60.014,4,JF,JJ,AA,FJ,ZJ,JJ,JJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.759,3.882,4.958,2,Tournament (as in Round 2),3.916,59.299,60.07,30,ZM,AZ,AZ,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lower than theirs,51-60,51-60,Women,1,Yes,Yes,10,"$60,000 to $70,000",Bachelor's Degree,,15,4,7,4,0,,0,,,3,,,,4,FL_57,FL_65
2018-11-16 07:57:57,2018-11-16 08:01:17,IP Address,65.37.106.51,100,199,True,2018-11-16 08:01:17,R_3RaugTMHNBNMrZH,,,,,42.4557037353515625,-88.303802490234375,anonymous,EN,No,A1JMJCVG86Y5RT,30,Female,,United States,American,,Black or African American,,None of these,Yes,cr,qc,rr,qu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
2018-11-16 07:55:01,2018-11-16 08:01:25,IP Address,65.31.180.86,100,384,True,2018-11-16 08:01:26,R_3pajRMDbebYwmiP,,,,,42.8892059326171875,-87.90270233154296875,anonymous,EN,No,A3LL096CAY5WHB,22,Male,,United States,American,,White,,None of these,Yes,CR,QC,,,6.855,55.943,60.078,12,ZM,AM,FJ,JZ,MJ,FJ,AJ,ZF,AZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.68,53.745,60.008,6,JF,JJ,AA,FJ,ZJ,JJ,JJ,JM,AJ,MJ,AA,FZ,MM,AM,,,,,,,,,,,,,,,,,,,,,,,1.256,1.256,4.29,1,Tournament (as in Round 2),1.357,3.087,61.407,2,MZ,AZ,AZ,AA,MZ,MM,AA,JJ,JZ,AJ,MA,AJ,AJ,ZZ,MF,,,,,,,,,,,,,,,,,,,,,,Lower than theirs,61-70,71-80,Men,10(very willing to take risks),No,Yes,5,"$50,000 to $60,000",High School Diploma,,35,8,14,13,0,,0,,,3,,,3,,FL_57,FL_64
2018-11-16 07:40:37,2018-11-16 08:01:44,IP Address,149.101.1.115,100,1266,True,2018-11-16 08:01:44,R_1f8fIcilnVX11Z0,,,,,38.9517974853515625,-77.02030181884765625,anonymous,EN,No,A1BLKLKIO27E3V,39,Male,,United States,American,,White,,None of these,Yes,,QC,,,14.19,14.19,60.02,1,ZM,AM,FJ,JZ,MJ,FJ,AJ,ZF,ZA,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.074,7.074,60.21,1,JF,JJ,AA,FJ,ZJ,JJ,JJ,JM,AJ,MJ,AA,FZ,MM,AM,ZF,,,,,,,,,,,,,,,,,,,,,,0.788,0.788,2.117,1,Piece-rate (as in Round 1),1.524,1.524,60.019,1,AM,AZ,AZ,AA,ZM,MM,AA,JJ,JZ,AJ,MA,AJ,AJ,ZZ,MF,JM,AM,FZ,AJ,MJ,JA,,,,,,,,,,,,,,,,Highers than theirs,61-70,61-70,Women,1,Yes,No,,"$70,000 to $80,000",Bachelor's Degree,,44,9,15,20,0,0,,1,,,,2,,,FL_55,FL_63
2018-11-16 07:59:45,2018-11-16 08:01:47,IP Address,71.60.34.172,100,121,True,2018-11-16 08:01:47,R_3Ev6sy8Bzn9giKF,,,,,40.4438934326171875,-79.9561004638671875,anonymous,EN,No,A25AJ66CYVUTBR,43,Female,,United States,American,,White,,None of these,Yes,,qc,rr,qu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
