SurveyId,AmazonIdentifier,AssignmentId,DurationInSeconds,StartTime,CompletionTime,ApprovalStatus,AmountPaid,AmountBonused,Estimated CloudResearch Fee,Actual Completion Code,Expected Completion Code,Gender,GenderConsistency,Feedback
351158,A3H7JSG6XGTQ3E,3LJ7UR74RI10RXW7H6QP2VE5ISX4NO,370,3/10/2022 12:23:12 AM,3/10/2022 12:29:22 AM,Approved,1.20,0.00,0.119600,47XEQWRU36,47XEQWRU36,Male,100.00 %,
351158,A2RK3HCK77TS6I,3B2X28YI3X3C5BBOX4EV8YYPXUP6BM,643,3/10/2022 12:18:40 AM,3/10/2022 12:29:23 AM,Approved,1.20,0.00,0.119600,476PVB3Y254,476PVB3Y254,,,
351158,A32TIY5IZGI28V,3D8YOU6S9F8R1AKUXVVQDOQDMFWU6R,313,3/10/2022 12:25:17 AM,3/10/2022 12:30:30 AM,Approved,1.20,0.00,0.119600,47UDVKFU36,47UDVKFU36,Female,100.00 %,
351158,APVZGZM1RA3AZ,3DL65MZB8E3ZSVW9HMTOV6WKWDDCEK,294,3/10/2022 12:25:54 AM,3/10/2022 12:30:48 AM,Approved,1.20,0.00,0.119600,47CKTW3ZL54,47CKTW3ZL54,Female,85.71 %,
351158,A2PRF5G21RC5G3,3YW4XOSQKR9WUOJXRPJ9ISZWE4GU1T,355,3/10/2022 12:24:55 AM,3/10/2022 12:30:50 AM,Approved,1.20,0.00,0.119600,47GZJJRX36,47GZJJRX36,Male,100.00 %,
351158,A21JXNFMYP5XGC,3MH9DQ757X0TY390984CPF32GTZUGT,278,3/10/2022 12:26:27 AM,3/10/2022 12:31:05 AM,Approved,1.20,0.00,0.119600,47U2C9XQM5,47U2C9XQM5,Female,100.00 %,
351158,A38DOPX84UB9F1,36DSNE9QZ6M8C0F4LSD6NM3TQZSJO9,296,3/10/2022 12:26:22 AM,3/10/2022 12:31:18 AM,Approved,1.20,0.00,0.119600,47S3DF6E65,47S3DF6E65,Male,100.00 %,
351158,A1AAP4BW3TDT67,3TESA3PJ32YAD50DB9BLBA65ZT8MM1,297,3/10/2022 12:27:06 AM,3/10/2022 12:32:03 AM,Approved,1.20,0.00,0.119600,4786B523T5,4786B523T5,Male,100.00 %,
351158,AAC75K1B67YG6,3UOUJI6MTE24KP4QYI4GD13XJJVUXL,194,3/10/2022 12:28:50 AM,3/10/2022 12:32:04 AM,Approved,1.20,0.00,0.119600,47UX4426U5,47UX4426U5,Male,100.00 %,
351158,AUEREZF9266BK,3NJM2BJS4XU3PMLZQ09ZPIVOAKFCP5,354,3/10/2022 12:27:12 AM,3/10/2022 12:33:06 AM,Approved,1.20,0.00,0.119600,47CV9MXBN5,47CV9MXBN5,Female,100.00 %,
351158,A2JDMOIGD3AVAQ,3WQ3B2KGE94HYPARRY2ED278PJ9B1T,798,3/10/2022 12:19:56 AM,3/10/2022 12:33:14 AM,Approved,1.20,0.00,0.119600,47972A4KQ54,47972A4KQ54,Male,100.00 %,
351158,A1J7BOL7SR48DV,3XM0HYN6NLNIMK5DMRFUF6VRVWSPEB,394,3/10/2022 12:27:02 AM,3/10/2022 12:33:36 AM,Approved,1.20,0.00,0.119600,47PRUDI6M54,47PRUDI6M54,Female,100.00 %,
351158,A1VIKMTWX0JA3E,3YT88D1N09ME1VS0KFTQ0Y5VAXWK3E,309,3/10/2022 12:28:27 AM,3/10/2022 12:33:36 AM,Approved,1.20,0.00,0.119600,47KVTVNT54,47KVTVNT54,Female,100.00 %,
351158,A3G3G7SCD88G1J,3TPWUS5F8APT9VI02MNUHC3K3HICW0,324,3/10/2022 12:28:33 AM,3/10/2022 12:33:57 AM,Approved,1.20,0.00,0.119600,47I3NVAST5,47I3NVAST5,Female,100.00 %,
351158,A2Z174OB9A4306,354P56DE9LRUQX6VR05I418LWTV7SN,500,3/10/2022 12:26:59 AM,3/10/2022 12:35:19 AM,Approved,1.20,0.00,0.119600,477L5XL655,477L5XL655,Female,100.00 %,
351158,A23FK9ROU0IU4D,3QFUFYSY9Z3O35JQJI7CUQ5WG1BF4S,440,3/10/2022 12:28:34 AM,3/10/2022 12:35:54 AM,Approved,1.20,0.00,0.119600,47F57JZYQ5,47F57JZYQ5,Female,100.00 %,
351158,A12PRTUB056SAK,3HL8HNGX46PP0BP20D33BYGC2TPF9O,414,3/10/2022 12:29:01 AM,3/10/2022 12:35:55 AM,Approved,1.20,0.00,0.119600,47PG3B4H36,47PG3B4H36,Male,100.00 %,
351158,A1DIOT6SG0NJU6,30ZX6P7VF9JU5TQZYUF9G90QPUWJ23,784,3/10/2022 12:22:52 AM,3/10/2022 12:35:56 AM,Approved,1.20,0.00,0.119600,47JQFQJ7Z5,47JQFQJ7Z5,Female,100.00 %,
351158,A1LK4T9P64HPV6,3QRYMNZ7FZ5K8IBXW7RXA3QXYQDNT0,1344,3/10/2022 12:13:40 AM,3/10/2022 12:36:04 AM,Approved,1.20,0.00,0.119600,47DQRB5ZR54,47DQRB5ZR54,Female,100.00 %,
351158,A224EAEEF6Q17H,31IBVUNM9TNNXI253E8Z3G59TL8VFK,332,3/10/2022 12:30:37 AM,3/10/2022 12:36:09 AM,Approved,1.20,0.00,0.119600,47V9Z5NMB54,47V9Z5NMB54,Female,100.00 %,
351158,A1YFLIT0E5OJG4,392CY0QWG2F8DWLGKQDXXNIOWT3I4M,477,3/10/2022 12:28:32 AM,3/10/2022 12:36:29 AM,Approved,1.20,0.00,0.119600,47IIDLFQ95,47IIDLFQ95,,,
351158,A1Z20TC9GHBBQM,3URFVVM1666TPK45Z0S1AMJ8RJTZUN,271,3/10/2022 12:32:04 AM,3/10/2022 12:36:35 AM,Approved,1.20,0.00,0.119600,47Z8SK6V36,47Z8SK6V36,Male,100.00 %,
351158,A2V995T3ER2ACH,3C5W7UE9CGEL7HZHPGDUMRM36XSXMW,296,3/10/2022 12:31:46 AM,3/10/2022 12:36:42 AM,Approved,1.20,0.00,0.119600,47X3UHL9W45,47X3UHL9W45,Female,100.00 %,
351158,AQ2SB9NTVK8NZ,3DYGAII7PMW7JNVIVIAU9NK5EZGPQN,454,3/10/2022 12:29:17 AM,3/10/2022 12:36:51 AM,Approved,1.20,0.00,0.119600,47P5UI77G45,47P5UI77G45,Female,100.00 %,
351158,AIMG4UWAA8Q3C,3FK0YFF9P04CTFOV3TD3L28VHFWVV8,217,3/10/2022 12:33:16 AM,3/10/2022 12:36:53 AM,Approved,1.20,0.00,0.119600,47VV3V4F36,47VV3V4F36,Male,100.00 %,
351158,A17O2N7IPH16FK,3DH6GAKTYZDA6TOA91PQD7PLN74ZYL,414,3/10/2022 12:32:26 AM,3/10/2022 12:39:20 AM,Approved,1.20,0.00,0.119600,47ZLQTZAD5,47ZLQTZAD5,Female,100.00 %,
351158,A2HUJDDGBAAV22,3V0Z7YWSIZO3WOQTFJTSJXBKKH42V8,249,3/10/2022 12:35:29 AM,3/10/2022 12:39:38 AM,Approved,1.20,0.00,0.119600,472KSTZY36,472KSTZY36,Male,100.00 %,
351158,A3F34OE3VQ7W0V,3RWE2M8QWIYJS9E6Y53NQSOS1GI0N5,199,3/10/2022 12:36:28 AM,3/10/2022 12:39:47 AM,Approved,1.20,0.00,0.119600,47IQYSW236,47IQYSW236,Male,100.00 %,
351158,A27KBQ20UZKCXS,3QECW5O0KIPGIT5RS7VBGMQB76ET5J,319,3/10/2022 12:34:28 AM,3/10/2022 12:39:47 AM,Approved,1.20,0.00,0.119600,47TBBRG5Q5,47TBBRG5Q5,Female,100.00 %,
351158,A1FSVE7X49YV8Q,34PGFRQONPZGH9O6CE4G4GGFT1RJWL,808,3/10/2022 12:27:25 AM,3/10/2022 12:40:53 AM,Approved,1.20,0.00,0.119600,47JG49PF36,47JG49PF36,Female,100.00 %,
351158,A1BB4DMPN1GY00,3OF2M9AATHCFMOZT5MOZ4ZAAPSVKZB,339,3/10/2022 12:35:19 AM,3/10/2022 12:40:58 AM,Approved,1.20,0.00,0.119600,47KAZZH936,47KAZZH936,,,
351158,A3GEYEPOHA33SP,3ZY8KE4ISKRKO7SEHUJTFF9N0NHQV9,288,3/10/2022 12:36:15 AM,3/10/2022 12:41:03 AM,Approved,1.20,0.00,0.119600,47Q9JSKEZ5,47Q9JSKEZ5,Male,100.00 %,
351158,ARFQ8FJRKCUZ6,3634BBTX0PIIBCI5479GORFFLJCIFA,645,3/10/2022 12:30:30 AM,3/10/2022 12:41:15 AM,Approved,1.20,0.00,0.119600,47IF9IIB65,47IF9IIB65,Female,100.00 %,
351158,A1GIR15JXHUFTK,3I0BTBYZAY9D48IK57CY78MZ50M0YV,281,3/10/2022 12:37:57 AM,3/10/2022 12:42:38 AM,Approved,1.20,0.00,0.119600,47M878YB36,47M878YB36,Male,100.00 %,
351158,A2VW3ZV1T7S7AO,3JZQSN0I3RY4FLCAEJ9D3F2Z66KFGF,740,3/10/2022 12:30:19 AM,3/10/2022 12:42:39 AM,Approved,1.20,0.00,0.119600,47FZDA4IZ54,47FZDA4IZ54,Female,100.00 %,
351158,A1U7IFPOFUBEJC,3TY7ZAOG5G8IK3T31SB7Y07O7LD0K0,405,3/10/2022 12:35:58 AM,3/10/2022 12:42:43 AM,Approved,1.20,0.00,0.119600,47L7T8AT5,47L7T8AT5,Male,100.00 %,
351158,A1S85W35VPKMTF,37UEWGM5HUW4EWRGNVO4DHCC75CR1M,343,3/10/2022 12:37:15 AM,3/10/2022 12:42:58 AM,Approved,1.20,0.00,0.119600,47CCVWUG75,47CCVWUG75,Female,100.00 %,
351158,AGR9FLTLLUKYQ,3X4JMASXCNXHR0P9VFYEZXOYKR40BG,522,3/10/2022 12:34:47 AM,3/10/2022 12:43:29 AM,Approved,1.20,0.00,0.119600,474XFRCM36,474XFRCM36,,,
351158,A10HR8I0P5PRTU,3M1CVSFP61T0WJPG6ZSXJSVAFDGQA8,671,3/10/2022 12:32:26 AM,3/10/2022 12:43:37 AM,Approved,1.20,0.00,0.119600,47QAXGTS36,47QAXGTS36,Female,100.00 %,
351158,A3HIOLH6I5HKQS,384PI804XTPG8M6B61K9PMYYOFQ0SH,419,3/10/2022 12:36:52 AM,3/10/2022 12:43:51 AM,Approved,1.20,0.00,0.119600,47QM68XP45,47QM68XP45,Female,100.00 %,
351158,A2XR3KS390FWET,3X65QVEQI1BDY161Y8GS81M45AELCG,391,3/10/2022 12:38:35 AM,3/10/2022 12:45:06 AM,Approved,1.20,0.00,0.119600,47L4GYQ545,47L4GYQ545,Male,100.00 %,
351158,A1TXCO12MCTP8P,31Q0U3WYDQ3UWD71EHQY80LC6TJ17Y,338,3/10/2022 12:39:34 AM,3/10/2022 12:45:12 AM,Approved,1.20,0.00,0.119600,47JLHWDU54,47JLHWDU54,Female,100.00 %,
351158,APUGU3MD2ZUZ8,3A1PQ49WVI5RP2DDRQCAZDA6KWF1H0,255,3/10/2022 12:41:12 AM,3/10/2022 12:45:27 AM,Approved,1.20,0.00,0.119600,47WDQ2I436,47WDQ2I436,Male,100.00 %,
351158,ATHLFA51224QW,3IUZPWIU1PVBSTUOUZ4S5VGS8QRWKX,420,3/10/2022 12:38:40 AM,3/10/2022 12:45:40 AM,Approved,1.20,0.00,0.119600,47WSSUVWI5,47WSSUVWI5,Male,100.00 %,
351158,A3CD92C4577ZV4,36AHBNMV1S073SJEHJ0TMF6IZPUYDL,608,3/10/2022 12:35:46 AM,3/10/2022 12:45:54 AM,Approved,1.20,0.00,0.119600,47YITJSB36,47YITJSB36,Male,100.00 %,
351158,A2HGPD6YSHB1FQ,3OHYZ19UGDTXB7C0RM0TUN0A0CYOAY,437,3/10/2022 12:38:54 AM,3/10/2022 12:46:11 AM,Approved,1.20,0.00,0.119600,47YUCT936,47YUCT936,Female,100.00 %,
351158,A11FHRIUGW7NFB,3ND9UOO81LQMCZC6FZGTKVT7XQWWL0,454,3/10/2022 12:38:51 AM,3/10/2022 12:46:25 AM,Approved,1.20,0.00,0.119600,47WTGCQ945,47WTGCQ945,Female,100.00 %,
351158,A1ODH69UXV9GGY,3G2UL9A02E2P3Z8YKN2F3WCTE4Z671,234,3/10/2022 12:42:34 AM,3/10/2022 12:46:28 AM,Approved,1.20,0.00,0.119600,47ZC2829G5,47ZC2829G5,Female,100.00 %,
351158,A20PE86B4RBAZC,3TVRFO09GL311ZHWP4CFME7E6S2LXI,1440,3/10/2022 12:22:59 AM,3/10/2022 12:46:59 AM,Approved,1.20,0.00,0.119600,47LEFWLR45,47LEFWLR45,Female,100.00 %,
351158,A35VA8NSI67Q8,3E1QT0TDFQX9WX8IWT3AEZYTYF08IK,303,3/10/2022 12:42:09 AM,3/10/2022 12:47:12 AM,Approved,1.20,0.00,0.119600,478Y38XT36,478Y38XT36,,,
351158,A1NNZSBXKKX43D,35GCEFQ6I6C9QQRMKGW0NDT8E69Z3F,455,3/10/2022 12:39:49 AM,3/10/2022 12:47:24 AM,Approved,1.20,0.00,0.119600,47Z8WRCQG54,47Z8WRCQG54,Female,100.00 %,
351158,A3P0P0DRSOX52W,3HMVI3QICKGDBX321QGYLD59ASS1YZ,236,3/10/2022 12:43:35 AM,3/10/2022 12:47:31 AM,Approved,1.20,0.00,0.119600,47S5GXK3H5,47S5GXK3H5,Male,100.00 %,
351158,A1VOOOWIN1Q2KW,3M0NZ3JDP2MC45EQYZKT2ARSS215ZC,439,3/10/2022 12:40:25 AM,3/10/2022 12:47:44 AM,Approved,1.20,0.00,0.119600,475RKEMJM5,475RKEMJM5,Female,100.00 %,
351158,A3330IMKUEM2FJ,3B2X28YI3X3C5BBOX4EV8YYPXUQB6S,389,3/10/2022 12:42:42 AM,3/10/2022 12:49:11 AM,Approved,1.20,0.00,0.119600,47BPVB3Y254,47BPVB3Y254,,,
351158,A2I3IM3RJO2OL0,3TVSS0C0E2OAVCKBO8IK6M3OR3ITW0,597,3/10/2022 12:39:38 AM,3/10/2022 12:49:35 AM,Approved,1.20,0.00,0.119600,47IM8VCT5,47IM8VCT5,Female,100.00 %,
351158,A1XH15NJNH78Z5,3X4JMASXCNXHR0P9VFYEZXOYKR4B0R,460,3/10/2022 12:42:04 AM,3/10/2022 12:49:44 AM,Approved,1.20,0.00,0.119600,474XFRCM36,474XFRCM36,Female,100.00 %,
351158,A10TS41EP3XANY,36H9ULYP63IE6N2BMPUG0SUFYY2JFO,343,3/10/2022 12:45:00 AM,3/10/2022 12:50:43 AM,Approved,1.20,0.00,0.119600,472UPN3L65,472UPN3L65,Male,100.00 %,
351158,A2FV2U7RGBVK2T,3SUWZRL0MZ1ACEN87VGL964A0R36EN,485,3/10/2022 12:43:10 AM,3/10/2022 12:51:15 AM,Approved,1.20,0.00,0.119600,4764GNZZ36,4764GNZZ36,Male,100.00 %,
351158,ADI9WQP6XAJR,3IX2EGZR7C7B9D7KDKUAHH8Y1MDJRJ,328,3/10/2022 12:46:13 AM,3/10/2022 12:51:41 AM,Approved,1.20,0.00,0.119600,47J8U77ZX54,47J8U77ZX54,Male,100.00 %,
351158,A1BCQ6V4DIWN1B,3PMBY0YE28RIXZ5S9BD23SV95GY9C8,226,3/10/2022 12:48:04 AM,3/10/2022 12:51:50 AM,Approved,1.20,0.00,0.119600,47992SIEM54,47992SIEM54,,,
351158,A411ZZABHZUNA,3N2BF7Y2VRIOLRZ2KCV8J5Y9I7AMHT,294,3/10/2022 12:47:05 AM,3/10/2022 12:51:59 AM,Approved,1.20,0.00,0.119600,47M982IY254,47M982IY254,Male,100.00 %,
351158,A2N40WV4GT6BRY,3PH3VY7DJML6HOTAU072SA45CZ4ZWM,1195,3/10/2022 12:32:12 AM,3/10/2022 12:52:07 AM,Approved,1.20,0.00,0.119600,47Z52TMYP5,47Z52TMYP5,Male,100.00 %,
351158,A3ID8L90K5E13O,3TR2532VIQIINU90LWRC6MH25ZZ6J8,520,3/10/2022 12:43:45 AM,3/10/2022 12:52:25 AM,Approved,1.20,0.00,0.119600,4762C9I2R54,4762C9I2R54,Male,100.00 %,
351158,AS8JG1LSWTMGY,3HVVDCPGTFGEKHFB3908RJO42BIYT4,802,3/10/2022 12:39:20 AM,3/10/2022 12:52:42 AM,Approved,1.20,0.00,0.119600,47Y49HFCH5,47Y49HFCH5,Male,100.00 %,
351158,A2YS99O8UWFOGT,3ZOTGHDK5JZ1B3YU8MMKFNUGMI6OSV,398,3/10/2022 12:46:57 AM,3/10/2022 12:53:35 AM,Approved,1.20,0.00,0.119600,476UMYJH36,476UMYJH36,Female,100.00 %,
351158,A2OLRI10JEL4W9,3EG49X351V0JIEEP206DXVPHGXE6XW,455,3/10/2022 12:46:36 AM,3/10/2022 12:54:11 AM,Approved,1.20,0.00,0.119600,476HDEV936,476HDEV936,Female,100.00 %,
351158,AGKCK081EU63R,3A4TN5196L6BC5NB7N1UG9TXOT6CH1,249,3/10/2022 12:50:04 AM,3/10/2022 12:54:13 AM,Approved,1.20,0.00,0.119600,47697C6T45,47697C6T45,Male,100.00 %,
351158,A2SYALSB53B4UP,3IHR8NYAM8P0UI8KXL3H6KJ0I7Z4PL,487,3/10/2022 12:46:18 AM,3/10/2022 12:54:25 AM,Approved,1.20,0.00,0.119600,474J388NI5,474J388NI5,Male,100.00 %,
351158,AHDLFV9OCM08Q,3JWH6J9I9T1KCWHGWL0CA9KBSKFBN2,496,3/10/2022 12:46:10 AM,3/10/2022 12:54:26 AM,Approved,1.20,0.00,0.119600,47BBCHTJJ5,47BBCHTJJ5,Female,100.00 %,
351158,A5TZ3J8DHX00J,3EICBYG645K73BI1VN4FSM9C1LAJCD,651,3/10/2022 12:43:37 AM,3/10/2022 12:54:28 AM,Approved,1.20,0.00,0.119600,47J94B5YE5,47J94B5YE5,Female,100.00 %,
351158,A2LZPLBCR55EOH,3BXQMRHWK0MTQD5MKB272KNZCFCMUU,290,3/10/2022 12:49:47 AM,3/10/2022 12:54:37 AM,Approved,1.20,0.00,0.119600,47MZ7MTHX54,47MZ7MTHX54,Female,100.00 %,
351158,A22DCIH6QJOSKF,39N5ACM9HFB1ROEWEGZ8NSUG4ZDP92,321,3/10/2022 12:49:22 AM,3/10/2022 12:54:43 AM,Approved,1.20,0.00,0.119600,47PG8WFC95,47PG8WFC95,Female,100.00 %,
351158,A3H5L5LX61DGY2,3JJVG1YBECLGM7BASL4QGSKP1ZFB5C,726,3/10/2022 12:42:44 AM,3/10/2022 12:54:50 AM,Approved,1.20,0.00,0.119600,47BK4BLYJ5,47BK4BLYJ5,Male,100.00 %,
351158,A4LIJVRU6DG61,352YTHGROW18H1AWE8VCXBH9WGP4HG,579,3/10/2022 12:45:35 AM,3/10/2022 12:55:14 AM,Approved,1.20,0.00,0.119600,4749CWWT36,4749CWWT36,Male,100.00 %,
351158,A1MV8SI9AF0XZ2,3BGYGHDBBY8UZXSRR99HHSE9NJB220,670,3/10/2022 12:44:42 AM,3/10/2022 12:55:52 AM,Approved,1.20,0.00,0.119600,47BE9S8DG54,47BE9S8DG54,Female,100.00 %,
351158,A1PTTZ1A8CW4ZA,3FE2ERCCZYW4YBI2G5IQKIP5ZYZOPF,571,3/10/2022 12:46:47 AM,3/10/2022 12:56:18 AM,Approved,1.20,0.00,0.119600,47ZPIIWCE54,47ZPIIWCE54,Male,100.00 %,
351158,ALU9YIM2C3M05,3B837J3LDPK48GQA0E3O9IZLX5QRS7,376,3/10/2022 12:50:55 AM,3/10/2022 12:57:11 AM,Approved,1.20,0.00,0.119600,47RL3GPJB5,47RL3GPJB5,Female,100.00 %,
351158,A3QA6T4K8J7CYL,3OWEPKL08A0XAKEQJ4OW57YF9UON7S,251,3/10/2022 12:53:02 AM,3/10/2022 12:57:13 AM,Approved,1.20,0.00,0.119600,47NY4K8E54,47NY4K8E54,Male,100.00 %,
351158,A14HW0XMI4R2ON,34BBWHLWHBZKMY40UWJGSF1FGM2WIM,1191,3/10/2022 12:37:44 AM,3/10/2022 12:57:35 AM,Approved,1.20,0.00,0.119600,47WFJYBH45,47WFJYBH45,Female,100.00 %,
351158,A3U2IL2ZI3D2U,3TPZPLC3M10FCMPGX7YYWFRU473P3L,600,3/10/2022 12:48:12 AM,3/10/2022 12:58:12 AM,Approved,1.20,0.00,0.119600,47PUYGFLT5,47PUYGFLT5,Female,100.00 %,
351158,A38NYF6R4GUR94,3GNA64GUZFS3QDDZB31GBHFONZGQ53,275,3/10/2022 12:54:49 AM,3/10/2022 12:59:24 AM,Approved,1.20,0.00,0.119600,47QF3DF4G5,47QF3DF4G5,Female,100.00 %,
351158,AAL9C3HQU74I2,3M1CVSFP61T0WJPG6ZSXJSVAFDHQA9,232,3/10/2022 12:55:42 AM,3/10/2022 12:59:34 AM,Approved,1.20,0.00,0.119600,47QAXGTS36,47QAXGTS36,Male,100.00 %,
351158,AVWO8A2R5HEBQ,3UXUOQ9OKFLQQ1K1A0JRJ1EFANP7AS,707,3/10/2022 12:47:49 AM,3/10/2022 12:59:36 AM,Approved,1.20,0.00,0.119600,477FJQ9U5,477FJQ9U5,Male,100.00 %,
351158,A3BHV4BSZTCT87,3FQ5JJ512MCL5ZLA2YD59C31FEONKY,363,3/10/2022 12:54:48 AM,3/10/2022 1:00:51 AM,Approved,1.20,0.00,0.119600,47NCYZMJ36,47NCYZMJ36,Female,100.00 %,
351158,AF3GG3JZCJBWN,3YZ8UPK3VUAGHRTV7M8TZOINI18UCK,560,3/10/2022 12:52:28 AM,3/10/2022 1:01:48 AM,Approved,1.20,0.00,0.119600,47UIMRUPY5,47UIMRUPY5,Male,66.67 %,
351158,AG4AQFFOOK8LH,3H7Z272LX8VWSQF53D2YS1LB4TULPV,202,3/10/2022 12:59:01 AM,3/10/2022 1:02:23 AM,Approved,1.20,0.00,0.119600,47LB2FV2754,47LB2FV2754,,,
351158,A3IQL7EGZDP3ZZ,38F5OAUN5O050OSFG6TJ0N1JNIF7H3,859,3/10/2022 12:48:07 AM,3/10/2022 1:02:26 AM,Approved,1.20,0.00,0.119600,477J65A36,477J65A36,Male,100.00 %,
351158,A2KXS2T29ZL7UX,3QILPRALQ6J1AYJ9T9G2J7UAKEUN8F,551,3/10/2022 12:53:34 AM,3/10/2022 1:02:45 AM,Approved,1.20,0.00,0.119600,47NA29JAI54,47NA29JAI54,Male,100.00 %,
351158,A74LOI8LCZG0U,3FPRZHYEPZVSH6MCJJ7X27GCQV4V3C,307,3/10/2022 12:58:26 AM,3/10/2022 1:03:33 AM,Approved,1.20,0.00,0.119600,47VCXCSER45,47VCXCSER45,Male,100.00 %,
351158,A2T2UW0VPXASRX,39U1BHVTDMFD4EINEO7I1PSRTAOT3U,227,3/10/2022 12:59:51 AM,3/10/2022 1:03:38 AM,Approved,1.20,0.00,0.119600,47TSE4DB45,47TSE4DB45,Male,100.00 %,
351158,ALY5JSA0FD4S7,3TDXMTX3CCIMSJPU3E6CUL22SKAI68,433,3/10/2022 12:56:53 AM,3/10/2022 1:04:06 AM,Approved,1.20,0.00,0.119600,47I2CUM3X45,47I2CUM3X45,Male,100.00 %,
351158,A1P3I7YCWXF9YG,3YJ6NA41JC4QX0R50SQLCM8J04PJPR,1114,3/10/2022 12:45:55 AM,3/10/2022 1:04:29 AM,Approved,1.20,0.00,0.119600,47J8QXJ645,47J8QXJ645,Female,100.00 %,
351158,A2OG7QWTB0Y8T0,3X0H8UUIT2C9GC7WZ8DUWH72PK5SWB,444,3/10/2022 12:57:32 AM,3/10/2022 1:04:56 AM,Approved,1.20,0.00,0.119600,47S2UW9IH54,47S2UW9IH54,Male,100.00 %,
351158,A2YGOTPF1JMSJ,3SNLUL3WO5B9KVN1KZ1S278ACAMUL0,617,3/10/2022 12:54:51 AM,3/10/2022 1:05:08 AM,Approved,1.20,0.00,0.119600,47M8ZKWL45,47M8ZKWL45,,,
351158,A6L1T2OIUB7U8,3IQ1VMJRYU8U4K8UPXHBXX5L5DDA97,746,3/10/2022 12:52:54 AM,3/10/2022 1:05:20 AM,Approved,1.20,0.00,0.119600,47ALBUURQ54,47ALBUURQ54,Male,100.00 %,
351158,ANK8K5WTHJ61C,37UEWGM5HUW4EWRGNVO4DHCC75D1RX,1363,3/10/2022 12:42:39 AM,3/10/2022 1:05:22 AM,Approved,1.20,0.00,0.119600,47DCVWUG75,47DCVWUG75,Female,100.00 %,
351158,A2P81FMUV0KG8C,31UV0MXWNR0Q9FPGYVW72FO2WP05IG,229,3/10/2022 1:01:52 AM,3/10/2022 1:05:41 AM,Approved,1.20,0.00,0.119600,475FVFNV54,475FVFNV54,Female,100.00 %,
351158,A1IT7XNZGMACER,3SBEHTYCWOROB3Z09X14DCMVRU3IY8,234,3/10/2022 1:01:47 AM,3/10/2022 1:05:41 AM,Approved,1.20,0.00,0.119600,47IV43CE45,47IV43CE45,Male,100.00 %,
351158,AK0GXG8Y219KB,3NXNZ5RS1BLCLIAWIU5RN63V45779D,1084,3/10/2022 12:47:44 AM,3/10/2022 1:05:48 AM,Approved,1.20,0.00,0.119600,477VRWCRX54,477VRWCRX54,Female,100.00 %,
351158,A27Y81H0SPFF7S,3PQMUDRV7SU2L3KV5FF1ROS71B5II2,368,3/10/2022 12:59:52 AM,3/10/2022 1:06:00 AM,Approved,1.20,0.00,0.119600,47IS5L7U36,47IS5L7U36,Female,100.00 %,
351158,AMFT78BSZA5MV,32N49TQG3H6S1RLXSYM7PFUIW5WVA8,372,3/10/2022 12:59:53 AM,3/10/2022 1:06:05 AM,Approved,1.20,0.00,0.119600,47VI7X6QN54,47VI7X6QN54,Female,100.00 %,
351158,A2R0I39QFFQKXH,31HQ4X3T3TYT5IVXVU6SN6QMRD1SLI,610,3/10/2022 12:55:58 AM,3/10/2022 1:06:08 AM,Approved,1.20,0.00,0.119600,47SQ6VY3H5,47SQ6VY3H5,Female,100.00 %,
351158,A3LFNEJM75ZBDF,3ATTHHXXWBCZBY9Q41F2UYFMPO9XIH,447,3/10/2022 12:59:01 AM,3/10/2022 1:06:28 AM,Approved,1.20,0.00,0.119600,47XFFYBHA5,47XFFYBHA5,Female,100.00 %,
351158,A294CIMQ1NOUYC,32Q90QCQ1T9HBT8X9ZAMJP9S1MNKE6,987,3/10/2022 12:50:03 AM,3/10/2022 1:06:30 AM,Approved,1.20,0.00,0.119600,47K9A89Q36,47K9A89Q36,Female,100.00 %,
351158,A17OC6U5TEJ1KM,3RXCAC0YISDV062N6537TNLDJ28G80,362,3/10/2022 1:00:57 AM,3/10/2022 1:06:59 AM,Approved,1.20,0.00,0.119600,478L32SA36,478L32SA36,Male,100.00 %,
351158,A8SBNNQR35WX9,3SEPORI8WON9ABQ7TVBAAL7EKG3AZO,256,3/10/2022 1:02:59 AM,3/10/2022 1:07:15 AM,Approved,1.20,0.00,0.119600,4737BQNR36,4737BQNR36,Male,100.00 %,
351158,A2OILB3NHQFTUK,3K9FOBBF2I7WP53SNYP6OCGG4ETLNZ,506,3/10/2022 12:58:59 AM,3/10/2022 1:07:25 AM,Approved,1.20,0.00,0.119600,47LGP37BK5,47LGP37BK5,Female,75.00 %,
351158,A1505ZMMJAAZE1,3AZHRG4CU58CO5LWGMJ8HEQMWZS30T,224,3/10/2022 1:03:55 AM,3/10/2022 1:07:39 AM,Approved,1.20,0.00,0.119600,47SQJL5GA5,47SQJL5GA5,Female,100.00 %,
351158,A164WKJHP53WJT,3Y4W8Q93L08QZYO9C8D9FG2OH8TVDA,444,3/10/2022 1:01:07 AM,3/10/2022 1:08:31 AM,Approved,1.20,0.00,0.119600,47V2DYL836,47V2DYL836,Male,100.00 %,
351158,A26TVP65GYXKHX,38SKSKU7R2L4B4S1QICEJ4KZIFZLIJ,651,3/10/2022 12:57:55 AM,3/10/2022 1:08:46 AM,Approved,1.20,0.00,0.119600,47LZESLUS54,47LZESLUS54,Female,100.00 %,
