SurveyId,AmazonIdentifier,AssignmentId,DurationInSeconds,StartTime,CompletionTime,ApprovalStatus,AmountPaid,AmountBonused,Estimated CloudResearch Fee,Actual Completion Code,Expected Completion Code,Gender,GenderConsistency,Feedback
351580,A1XORPAAGNMISK,3907X2AHF1TQR4TXT7KTD5M2Y3E2PI,212,3/11/2022 6:28:18 PM,3/11/2022 6:31:50 PM,Approved,1.20,0.00,0.119800,48EMKTT235,48EMKTT235,Male,100.00 %,
351580,A1G452MFAS690B,38F5OAUN5O050OSFG6TJ0N1JNSQ7HY,170,3/11/2022 6:29:07 PM,3/11/2022 6:31:57 PM,Approved,1.20,0.00,0.119800,48QNG5544,48QNG5544,,,
351580,A2G7N0X0PNX0EE,32KTQ2V7RE3V6LHJM07G6O0LZ4CM9X,535,3/11/2022 6:23:03 PM,3/11/2022 6:31:58 PM,Approved,1.20,0.00,0.119800,48C6JV7T44,48C6JV7T44,Male,100.00 %,
351580,A11SDQ8ZAJ8D24,3IJXV6UZ1Y7FE2NEV29A5GTYOHYRI9,511,3/11/2022 6:23:35 PM,3/11/2022 6:32:06 PM,Approved,1.20,0.00,0.119800,48YG22YV35,48YG22YV35,,,
351580,A2NL158Z27WZQ4,3RYC5T2D74H7VOAI8XZUEDUAAVTPRJ,356,3/11/2022 6:26:24 PM,3/11/2022 6:32:20 PM,Approved,1.20,0.00,0.119800,48TUZA4TR7,48TUZA4TR7,Female,100.00 %,
351580,AZV8213BMVMOT,3UNH76FOCTTA7MPRUCZW55TC8DXMYM,432,3/11/2022 6:25:19 PM,3/11/2022 6:32:31 PM,Approved,1.20,0.00,0.119800,48XTZPT6U7,48XTZPT6U7,,,
351580,AKC6351TW2FA4,3D3VGR7TA130OZ5VAZ2N1AR95Z1R39,657,3/11/2022 6:21:40 PM,3/11/2022 6:32:37 PM,Approved,1.20,0.00,0.119800,48ZAA3RD7,48ZAA3RD7,,,
351580,A1SHLWKA0UH1IS,3LWJHTCVCDAVSA6OHFEPXT61C34QFG,203,3/11/2022 6:29:14 PM,3/11/2022 6:32:37 PM,Approved,1.20,0.00,0.119800,484TFSCH35,484TFSCH35,Female,100.00 %,
351580,AS6FM754MF2B2,3BF51CHDTWYRIDSVV78AL8RWFEJH07,696,3/11/2022 6:21:53 PM,3/11/2022 6:33:29 PM,Approved,1.20,0.00,0.119800,48E87DWC35,48E87DWC35,Female,100.00 %,
351580,A2ZS8A0RQUULFY,3ON104KXQLKQER5L97HCYERWBED4WB,321,3/11/2022 6:28:12 PM,3/11/2022 6:33:33 PM,Approved,1.20,0.00,0.119800,48DRH5KK44,48DRH5KK44,Female,100.00 %,
351580,A186DC3ZYPQGE2,33F859I5671S20V5TN5Z5PNF6IGBHN,841,3/11/2022 6:19:44 PM,3/11/2022 6:33:45 PM,Approved,1.20,0.00,0.119800,48GN5V6535,48GN5V6535,Female,100.00 %,
351580,A18QKM5Z69TLS,3N2BF7Y2VRIOLRZ2KCV8J5Y9IHJHMH,1046,3/11/2022 6:16:28 PM,3/11/2022 6:33:54 PM,Approved,1.20,0.00,0.119800,48JYVZR7N7,48JYVZR7N7,Female,100.00 %,
351580,ACZCWDWJF12DK,3ND9UOO81LQMCZC6FZGTKVT7X07LWK,747,3/11/2022 6:21:30 PM,3/11/2022 6:33:57 PM,Approved,1.20,0.00,0.119800,487VZZLD5,487VZZLD5,Female,100.00 %,
351580,A2ZBDSR2LZNVAE,30OG32W0SVZIJZT06C22BHQWVR2NE8,398,3/11/2022 6:27:27 PM,3/11/2022 6:34:05 PM,Approved,1.20,0.00,0.119800,482Q2ZV35,482Q2ZV35,,,
351580,A19MNFI7HFHDP3,3XLBSAQ9Z50RR9S9MSZQ0U5OJI77ZO,187,3/11/2022 6:31:02 PM,3/11/2022 6:34:09 PM,Approved,1.20,0.00,0.119800,48IQ9RQL5,48IQ9RQL5,Male,100.00 %,
351580,A10NSPE0CBRNET,3WETL7AQWUWBJC7XDSPKY9MDDHD358,328,3/11/2022 6:29:52 PM,3/11/2022 6:35:20 PM,Approved,1.20,0.00,0.119800,48DMP7WAE5,48DMP7WAE5,Male,100.00 %,
351580,A335FAMV62ZVX3,3HMVI3QICKGDBX321QGYLD59A231YU,597,3/11/2022 6:25:45 PM,3/11/2022 6:35:42 PM,Approved,1.20,0.00,0.119800,482DQBCI35,482DQBCI35,Male,100.00 %,
351580,A4ZCS7YTJS0DF,3WAKVUDHUX4A5AYZG50IJ2Q9H0S7UZ,302,3/11/2022 6:30:40 PM,3/11/2022 6:35:42 PM,Approved,1.20,0.00,0.119800,48S2G5UV35,48S2G5UV35,Female,100.00 %,
351580,A1XJ9CDW1F3WCM,3TAYZSBPLMWN4W9PLOON8ARDLNL2SY,438,3/11/2022 6:28:40 PM,3/11/2022 6:35:58 PM,Approved,1.20,0.00,0.119800,48LRL4LZ35,48LRL4LZ35,Female,100.00 %,
351580,A1JV64BL3WCK0G,34S9DKFK74DGP4AR6DEWIKICD37NYN,355,3/11/2022 6:30:13 PM,3/11/2022 6:36:08 PM,Approved,1.20,0.00,0.119800,487IEADFS5,487IEADFS5,Female,100.00 %,
351580,AK3H5QRAROFGP,3Z2R0DQ0JI2MUD47KT4IJTNYKW7E24,1584,3/11/2022 6:10:01 PM,3/11/2022 6:36:25 PM,Approved,1.20,0.00,0.119800,487N442D35,487N442D35,,,
351580,A11WCFPJSR5VZP,3Z2R0DQ0JI2MUD47KT4IJTNYKWCE29,234,3/11/2022 6:32:45 PM,3/11/2022 6:36:39 PM,Approved,1.20,0.00,0.119800,48CN442D35,48CN442D35,Female,100.00 %,
351580,AKN590VVSTXL8,39GAF6DQWSOW738XWFTEEE1FSL0V1E,709,3/11/2022 6:25:05 PM,3/11/2022 6:36:54 PM,Approved,1.20,0.00,0.119800,48SEXWDG5,48SEXWDG5,,,
351580,A3ATU3VULAB7K2,326O153BMJM9XN2NHIOZFCE2HN1DEH,359,3/11/2022 6:30:57 PM,3/11/2022 6:36:56 PM,Approved,1.20,0.00,0.119800,48NCHXM65,48NCHXM65,Male,100.00 %,
351580,A1R0689JPSQ3OF,3Z4AIRP3C71OBSDSWUUW2ZY08W8X1J,753,3/11/2022 6:24:24 PM,3/11/2022 6:36:57 PM,Approved,1.20,0.00,0.119800,48W2WBP45,48W2WBP45,Male,100.00 %,
351580,A3LGUYS3JU2C1T,3JC6VJ2SAC7B3X6IM74ULH0JJR55A6,483,3/11/2022 6:29:14 PM,3/11/2022 6:37:17 PM,Approved,1.20,0.00,0.119800,485H7XCJJ7,485H7XCJJ7,Male,100.00 %,
351580,A1RHHO6AEWVK80,3QEMNNSB2YNOO8NDUAAT92MLV0XD7V,418,3/11/2022 6:30:25 PM,3/11/2022 6:37:23 PM,Approved,1.20,0.00,0.119800,48X2A8BM44,48X2A8BM44,Male,100.00 %,
351580,A2R99C67XALYWC,3A1COHJ8NKJ902XYQBLPENXEYCW8HM,290,3/11/2022 6:32:37 PM,3/11/2022 6:37:27 PM,Approved,1.20,0.00,0.119800,48WXLXKH44,48WXLXKH44,Female,100.00 %,
351580,A1T643M1P572AA,34Z02EIMIT1HNMJQV1PZZRUKQ8C0TY,1463,3/11/2022 6:13:18 PM,3/11/2022 6:37:41 PM,Approved,1.20,0.00,0.119800,488RVNMZ5,488RVNMZ5,Male,100.00 %,
351580,AUQ79MANVDU9B,3N1FSUEFL6OR5L5USCCM6Q2B4Y74D2,230,3/11/2022 6:34:09 PM,3/11/2022 6:37:59 PM,Approved,1.20,0.00,0.119800,4872C56U35,4872C56U35,Male,100.00 %,
351580,AS2Q6X6UJD1RY,31Q0U3WYDQ3UWD71EHQY80LC63U71Z,214,3/11/2022 6:34:28 PM,3/11/2022 6:38:02 PM,Approved,1.20,0.00,0.119800,4838EUYQ7,4838EUYQ7,Male,100.00 %,
351580,A2D7IGYPUP48R7,3ATTHHXXWBCZBY9Q41F2UYFMPYKIXX,354,3/11/2022 6:32:22 PM,3/11/2022 6:38:16 PM,Approved,1.20,0.00,0.119800,48KFFYBHA7,48KFFYBHA7,,,
351580,A1B9H14AV44C0G,3Y4W8Q93L08QZYO9C8D9FG2OHI3VD4,733,3/11/2022 6:26:15 PM,3/11/2022 6:38:28 PM,Approved,1.20,0.00,0.119800,483G8Z3W44,483G8Z3W44,Female,100.00 %,
351580,A2IU5TX5S0FA1C,34Q075JO1Y1GE27HTI5PTLBPYPO01S,603,3/11/2022 6:28:31 PM,3/11/2022 6:38:34 PM,Approved,1.20,0.00,0.119800,48PPHG744,48PPHG744,,,
351580,A1EJ3GV9JJ2Y9J,31LM9EDVOMGQUFFSKDDT8X3O0ZYNJT,672,3/11/2022 6:27:40 PM,3/11/2022 6:38:52 PM,Approved,1.20,0.00,0.119800,48Y8KUVM5,48Y8KUVM5,Female,100.00 %,
351580,A1OZN075MPLC9V,3NKQQ8O39ZTQMJZ97I34JU053BUDUX,1300,3/11/2022 6:17:55 PM,3/11/2022 6:39:35 PM,Approved,1.20,0.00,0.119800,48UUIJZQ35,48UUIJZQ35,,,
351580,A2EED3HLTA96CP,3M68NM076IVZLISDT10L8D3TFQ4R6G,176,3/11/2022 6:36:56 PM,3/11/2022 6:39:52 PM,Approved,1.20,0.00,0.119800,4843TL6844,4843TL6844,Female,100.00 %,
351580,A2WC2NO555XU3J,3PZDLQMM0U97XFKTO2YNT5NVZKZC2E,222,3/11/2022 6:36:22 PM,3/11/2022 6:40:04 PM,Approved,1.20,0.00,0.119800,48ZNYFUL35,48ZNYFUL35,Female,100.00 %,
351580,AJP3A4R5044QG,3NS0A6KXC5WAK23AFV3K67IHILQGZ0,397,3/11/2022 6:33:37 PM,3/11/2022 6:40:14 PM,Approved,1.20,0.00,0.119800,48L7V25635,48L7V25635,Male,100.00 %,
351580,A2UX1I209LML50,3DI28L7YXB2F5SMB1P44EADTSQY1EF,464,3/11/2022 6:32:38 PM,3/11/2022 6:40:22 PM,Approved,1.20,0.00,0.119800,48QAP5X835,48QAP5X835,Female,100.00 %,
351580,AE88X1TG8TAHN,3VNL7UK1XG78KQYGYJ8K2YHOWA3TFX,490,3/11/2022 6:32:18 PM,3/11/2022 6:40:28 PM,Approved,1.20,0.00,0.119800,483YJQG735,483YJQG735,Female,100.00 %,
351580,AJMXUF6G3KDLP,3VNL7UK1XG78KQYGYJ8K2YHOWA4FTK,581,3/11/2022 6:30:48 PM,3/11/2022 6:40:29 PM,Approved,1.20,0.00,0.119800,484YJQG735,484YJQG735,,,
351580,A3CA7SCTM4H9IO,33LKR6A5KF8HUB48RKTZDWDUV0KT1W,566,3/11/2022 6:31:19 PM,3/11/2022 6:40:45 PM,Approved,1.20,0.00,0.119800,48VDRUKR35,48VDRUKR35,Female,100.00 %,
351580,A2UK7ZSMKF1LDB,38BQUHLA9XOYD8LPOPQY3EVAU3ZOME,319,3/11/2022 6:35:27 PM,3/11/2022 6:40:46 PM,Approved,1.20,0.00,0.119800,483EPDAQ44,483EPDAQ44,Female,100.00 %,
351580,AAC2WKDSALVUV,3TOK3KHVJU6FS5E2KJO9KWYKZE4O73,401,3/11/2022 6:34:06 PM,3/11/2022 6:40:47 PM,Approved,1.20,0.00,0.119800,48EWKSJ344,48EWKSJ344,Female,100.00 %,
351580,A115PR5C0O03UJ,3PPTZCWALR81XRXOIR8W0LMJO8ZQZ5,275,3/11/2022 6:36:19 PM,3/11/2022 6:40:54 PM,Approved,1.20,0.00,0.119800,48ZLI8WP5,48ZLI8WP5,Male,100.00 %,
351580,A2I8YALVTOJN49,3LQ8PUHQFMG2P89BZXXGRCRS181HI3,261,3/11/2022 6:36:48 PM,3/11/2022 6:41:09 PM,Approved,1.20,0.00,0.119800,488RZPFP35,488RZPFP35,Female,100.00 %,
351580,A3EEGNK5UKN9KE,3EA3QWIZ4JJSUH06ZRE55VUGC2WITE,565,3/11/2022 6:31:57 PM,3/11/2022 6:41:22 PM,Approved,1.20,0.00,0.119800,48WUEHJWE7,48WUEHJWE7,,,
351580,A2I8VBHRESMG9S,3PDJHANYK64MWOEAXWORU91NSH6H69,398,3/11/2022 6:34:44 PM,3/11/2022 6:41:22 PM,Approved,1.20,0.00,0.119800,4869XMYJ44,4869XMYJ44,Male,100.00 %,
351580,A2AY9FXPXCAC5F,3HWRJOOET6QFZCL5E8JOAB02IQBESC,363,3/11/2022 6:35:34 PM,3/11/2022 6:41:37 PM,Approved,1.20,0.00,0.119800,48BBEZTW5,48BBEZTW5,Female,100.00 %,
351580,A11S8IAAVDXCUS,3GD6L00D3TLDHGEOINSNRII21SOM1O,1201,3/11/2022 6:21:51 PM,3/11/2022 6:41:52 PM,Approved,1.20,0.00,0.119800,48ISGT644,48ISGT644,Female,100.00 %,
351580,A23PQPECIUVKHC,3KKG4CDWKJMF2VSDGW7KKUJLDDS49L,411,3/11/2022 6:36:04 PM,3/11/2022 6:42:55 PM,Approved,1.20,0.00,0.119800,48SJ7SMDK5,48SJ7SMDK5,,,
351580,A27PVIL93ZMY46,3K9FOBBF2I7WP53SNYP6OCGG4O3NLV,912,3/11/2022 6:27:53 PM,3/11/2022 6:43:05 PM,Approved,1.20,0.00,0.119800,483CNP2F44,483CNP2F44,Female,100.00 %,
351580,A11TAU7H4KLI1Y,3KGTPGBS6Y93J91TATJNNB916K6U26,326,3/11/2022 6:37:47 PM,3/11/2022 6:43:13 PM,Approved,1.20,0.00,0.119800,486BTJ6P35,486BTJ6P35,Female,100.00 %,
351580,A11LL3J3YSXB4U,3DR23U6WE62GECYK38OEKGWOK9OTEF,654,3/11/2022 6:32:27 PM,3/11/2022 6:43:21 PM,Approved,1.20,0.00,0.119800,489KKGW244,489KKGW244,Male,100.00 %,
351580,A1QUXD1OWQ51UG,358010RM5FH4X4TQ38EL9N5GX0FVX6,915,3/11/2022 6:28:13 PM,3/11/2022 6:43:28 PM,Approved,1.20,0.00,0.119800,48FN84F85,48FN84F85,Male,100.00 %,
351580,A3NQCQFCEMUSUO,3L0KT67Y8F4D5H2WE9VIHESI02FYSA,806,3/11/2022 6:30:18 PM,3/11/2022 6:43:44 PM,Approved,1.20,0.00,0.119800,48FE9HF635,48FE9HF635,Male,100.00 %,
351580,A21Q4AAEL4AV3G,36AHBNMV1S073SJEHJ0TMF6IZZ6DYW,683,3/11/2022 6:32:30 PM,3/11/2022 6:43:53 PM,Approved,1.20,0.00,0.119800,4866JSVH44,4866JSVH44,Female,100.00 %,
351580,A2AL314Q3BUXXL,3CPLWGV3MPN1O32JY1MGJ3PL4UN9NL,516,3/11/2022 6:35:19 PM,3/11/2022 6:43:55 PM,Approved,1.20,0.00,0.119800,48NPM33L44,48NPM33L44,Female,100.00 %,
351580,AKEFKW60VJJXR,36NEMU28XG16IHURFBH8K88WX5YWMY,389,3/11/2022 6:37:30 PM,3/11/2022 6:43:59 PM,Approved,1.20,0.00,0.119800,48Y8HUGU67,48Y8HUGU67,Female,100.00 %,
351580,A2COAUZ1TISD2Q,3K5TEWLKGWZ7794V4MEK6DI19NCIVU,721,3/11/2022 6:32:12 PM,3/11/2022 6:44:13 PM,Approved,1.20,0.00,0.119800,48CDM9WWK7,48CDM9WWK7,Male,100.00 %,
351580,A27RVVHK9M81ST,3DL65MZB8E3ZSVW9HMTOV6WKWNPCEG,402,3/11/2022 6:37:34 PM,3/11/2022 6:44:16 PM,Approved,1.20,0.00,0.119800,48PWMVEMD7,48PWMVEMD7,Female,100.00 %,
351580,AAIQLE701DI9U,3NC5L260MPAS7YT822ML8OB1X2NFOY,227,3/11/2022 6:40:46 PM,3/11/2022 6:44:33 PM,Approved,1.20,0.00,0.119800,482L8S6C5,482L8S6C5,,,
351580,A3MYPYBVHX7FQ2,3GS6S824SRLC0ZFRRCW8XNXW2V8WNY,432,3/11/2022 6:37:21 PM,3/11/2022 6:44:33 PM,Approved,1.20,0.00,0.119800,488XWFR8G7,488XWFR8G7,Male,100.00 %,
351580,A3NTBETQNE60L0,3SNVL38CI5G2EVOJD84RT19PGKLCK0,385,3/11/2022 6:38:20 PM,3/11/2022 6:44:45 PM,Approved,1.20,0.00,0.119800,48KTD2CV44,48KTD2CV44,Male,100.00 %,
351580,A26ZENZ5G8AEGM,3LBXNTKX0SJ60XGN079PH5GJ68XX9T,319,3/11/2022 6:40:15 PM,3/11/2022 6:45:34 PM,Approved,1.20,0.00,0.119800,48XG9XXX44,48XG9XXX44,Female,100.00 %,
351580,A187E2IMI6FIHA,3MHW492WW11T3SUMP1CCY6PIQWWMVE,478,3/11/2022 6:37:41 PM,3/11/2022 6:45:39 PM,Approved,1.20,0.00,0.119800,48WPCSWW44,48WPCSWW44,Female,100.00 %,
351580,A2CA2CUWD2BH07,36NEMU28XG16IHURFBH8K88WX5YMWO,476,3/11/2022 6:37:59 PM,3/11/2022 6:45:55 PM,Approved,1.20,0.00,0.119800,4858BHXM35,4858BHXM35,Female,100.00 %,
351580,A24WQ0ZEGXHX6J,3WR9XG3T64ZBOC4K1Z906YSFIN4479,762,3/11/2022 6:33:28 PM,3/11/2022 6:46:10 PM,Approved,1.20,0.00,0.119800,484SZBT944,484SZBT944,Male,100.00 %,
351580,A2NKW6JBEM4LL4,337RC3OW06Q9XAC1PPBXYTATQR5VLK,1167,3/11/2022 6:27:06 PM,3/11/2022 6:46:33 PM,Approved,1.20,0.00,0.119800,485ABA6R44,485ABA6R44,Male,100.00 %,
351580,A36GU3OHGLDS8R,37FMASSAYDFSYV6PZ5NK51OU6VVIBN,1151,3/11/2022 6:27:58 PM,3/11/2022 6:47:09 PM,Approved,1.20,0.00,0.119800,48V5ZYYA35,48V5ZYYA35,Male,100.00 %,
351580,A2QP4IE1ATBZ8R,3LEIZ60CDKNV5SG21PXAEQWUE8VZ9S,453,3/11/2022 6:39:55 PM,3/11/2022 6:47:28 PM,Approved,1.20,0.00,0.119800,48VWXSKZ35,48VWXSKZ35,Male,100.00 %,
351580,A20FCMWP43CVIU,3HFNH7HEMI216A2JSZK7FE6DDI5QGG,361,3/11/2022 6:41:31 PM,3/11/2022 6:47:32 PM,Approved,1.20,0.00,0.119800,4856K2I7H7,4856K2I7H7,,,
351580,AZ3V43619QGJX,3ZSANO2JCGV75QL19J3USTL2URQSF8,323,3/11/2022 6:42:22 PM,3/11/2022 6:47:45 PM,Approved,1.20,0.00,0.119800,48QL3QGN35,48QL3QGN35,Male,100.00 %,
351580,A1GWYEIX5S6JU4,3FTYUGLFSV99149U6HVWBI8P4U3D5H,251,3/11/2022 6:43:55 PM,3/11/2022 6:48:06 PM,Approved,1.20,0.00,0.119800,4838V9VGF7,4838V9VGF7,Female,100.00 %,
351580,A2LLY9JPYC9KJ4,392CY0QWG2F8DWLGKQDXXNIOW3FI4I,563,3/11/2022 6:39:02 PM,3/11/2022 6:48:25 PM,Approved,1.20,0.00,0.119800,48FNQW2Y35,48FNQW2Y35,Female,100.00 %,
351580,A2LUL0QE90HUU5,3XCC1ODXDMZSV0BX8AEJEIKKFRGQRC,340,3/11/2022 6:43:13 PM,3/11/2022 6:48:53 PM,Approved,1.20,0.00,0.119800,48GKEBMC44,48GKEBMC44,Female,100.00 %,
351580,AW1QY7Q83DYCJ,34S6N1K2ZW74F9HHK0UTJSJKICVHLH,524,3/11/2022 6:40:16 PM,3/11/2022 6:49:00 PM,Approved,1.20,0.00,0.119800,48VJU9WN35,48VJU9WN35,,,
351580,A2P3UQZWK9Y3B3,3QY5DC2MXS8NK3D5YOYU7U3QFOBUFQ,602,3/11/2022 6:39:01 PM,3/11/2022 6:49:03 PM,Approved,1.20,0.00,0.119800,48BUYKXD35,48BUYKXD35,,,
351580,A1PJ1R0S0PEEEE,3Q8GYXHFEQQZWC3G6L0LRCQ7JUR5C9,416,3/11/2022 6:42:23 PM,3/11/2022 6:49:19 PM,Approved,1.20,0.00,0.119800,48RQLCQXQ7,48RQLCQXQ7,Female,100.00 %,
351580,A1OMQVGQ5STS9U,3S0TNUHWKU6SOMSW4F2ZN2IG6K48DE,257,3/11/2022 6:45:06 PM,3/11/2022 6:49:23 PM,Approved,1.20,0.00,0.119800,484I2SUU35,484I2SUU35,Male,100.00 %,
351580,A3JYOBAIHHPXQ9,384PI804XTPG8M6B61K9PMYYOP1S04,544,3/11/2022 6:40:59 PM,3/11/2022 6:50:03 PM,Approved,1.20,0.00,0.119800,48Y96P887,48Y96P887,Female,100.00 %,
351580,A1F8O6BA8AZTRF,3SB4CE2TJWJK5GQSSDNPD0R3CQGAXM,287,3/11/2022 6:46:15 PM,3/11/2022 6:51:02 PM,Approved,1.20,0.00,0.119800,48GRDGWES7,48GRDGWES7,Female,100.00 %,
351580,A1Y3IPBBZQTWR2,3R0T90IZ1T0XC9S0NHJCV9HW935GC2,214,3/11/2022 6:47:39 PM,3/11/2022 6:51:13 PM,Approved,1.20,0.00,0.119800,485HJ9ZR7,485HJ9ZR7,,,
351580,A1FWXJ1I0T1SG9,354P56DE9LRUQX6VR05I418LW37S74,589,3/11/2022 6:41:37 PM,3/11/2022 6:51:26 PM,Approved,1.20,0.00,0.119800,4878RQ9535,4878RQ9535,Male,100.00 %,
351580,A1BM57TUNAQIXM,3IRIK4HM3B8VFG3UB4AQJI47FP1C6V,899,3/11/2022 6:36:45 PM,3/11/2022 6:51:44 PM,Approved,1.20,0.00,0.119800,48PI4GB4I7,48PI4GB4I7,Female,100.00 %,
351580,A1KRO0JWU6LT0I,3F0BG9B9MQBRMJI4Q6X7MNWMDO47YY,565,3/11/2022 6:42:55 PM,3/11/2022 6:52:20 PM,Approved,1.20,0.00,0.119800,484N6JQ935,484N6JQ935,Female,100.00 %,
351580,A20LWPT8NPJZM4,3VP0C6EFSHK8O2FLOT44ME9J9366M8,337,3/11/2022 6:46:59 PM,3/11/2022 6:52:36 PM,Approved,1.20,0.00,0.119800,486942SC44,486942SC44,Male,100.00 %,
351580,A4LG89UTZF0AG,3NJM2BJS4XU3PMLZQ09ZPIVOAURCP1,786,3/11/2022 6:39:34 PM,3/11/2022 6:52:40 PM,Approved,1.20,0.00,0.119800,48UPZ3SM44,48UPZ3SM44,,,
351580,A3MJSYSWX0Q4WQ,3VSOLARPKCXUKZ99GI21APRFZDX390,486,3/11/2022 6:44:43 PM,3/11/2022 6:52:49 PM,Approved,1.20,0.00,0.119800,48DPGKKL44,48DPGKKL44,Female,100.00 %,
351580,A11ED29FYJKV2E,337RC3OW06Q9XAC1PPBXYTATQR6VLL,585,3/11/2022 6:43:11 PM,3/11/2022 6:52:56 PM,Approved,1.20,0.00,0.119800,486ABA6R44,486ABA6R44,,,
351580,A2D98V3ZYWDMJO,3UJ1CZ6IZIDF3TSC37QL6HUP5XCS5P,700,3/11/2022 6:41:24 PM,3/11/2022 6:53:04 PM,Approved,1.20,0.00,0.119800,48CUQSD6U7,48CUQSD6U7,,,
351580,A3GZYWA9S6J0K9,3CPLWGV3MPN1O32JY1MGJ3PL4UMN9Y,1598,3/11/2022 6:26:54 PM,3/11/2022 6:53:32 PM,Approved,1.20,0.00,0.119800,48MPM33L44,48MPM33L44,Female,100.00 %,
351580,AGEU3VFG2D6HY,3300DTYQT353MW6SM4UJFBL102REQO,232,3/11/2022 6:49:41 PM,3/11/2022 6:53:33 PM,Approved,1.20,0.00,0.119800,482JS3Q37,482JS3Q37,Female,100.00 %,
351580,A1IYY75YZQW908,3XLBSAQ9Z50RR9S9MSZQ0U5OJI7Z7G,363,3/11/2022 6:47:35 PM,3/11/2022 6:53:38 PM,Approved,1.20,0.00,0.119800,487UMR9B44,487UMR9B44,Female,100.00 %,
351580,A2HOEI5M6G883O,3A1COHJ8NKJ902XYQBLPENXEYCX8HN,467,3/11/2022 6:45:57 PM,3/11/2022 6:53:44 PM,Approved,1.20,0.00,0.119800,48XXLXKH44,48XXLXKH44,Female,100.00 %,
351580,AZNIEFUIVB2H0,3WYP994K18F8IJ4Z7WSFG9WQIDK6YY,362,3/11/2022 6:47:46 PM,3/11/2022 6:53:48 PM,Approved,1.20,0.00,0.119800,48KWS4F9W7,48KWS4F9W7,Male,100.00 %,
351580,A32BJ0DEC1RPCU,3TDXMTX3CCIMSJPU3E6CUL22SUM6IS,420,3/11/2022 6:46:50 PM,3/11/2022 6:53:50 PM,Approved,1.20,0.00,0.119800,48M26PIXD5,48M26PIXD5,Female,100.00 %,
351580,A1R2VTQSLGLMM9,3GA6AFUKOPCNZ5RSEUQTN6P3IQ5H34,276,3/11/2022 6:49:24 PM,3/11/2022 6:54:00 PM,Approved,1.20,0.00,0.119800,485PQRCFG7,485PQRCFG7,Male,100.00 %,
351580,A6KOTWP7N7RLU,3TAYZSBPLMWN4W9PLOON8ARDLNLS2O,761,3/11/2022 6:41:33 PM,3/11/2022 6:54:14 PM,Approved,1.20,0.00,0.119800,48NAPNPY44,48NAPNPY44,Male,100.00 %,
351580,A2DAG8TZQ62AQP,3NLZY2D53QDHS2GK3QHNS6BL9ZRQLM,718,3/11/2022 6:42:21 PM,3/11/2022 6:54:19 PM,Approved,1.20,0.00,0.119800,48RBHGDDL5,48RBHGDDL5,Male,100.00 %,
351580,A7ERZELTAMWL5,3XXU1SWE8NJC8QKHP1YI4M4S2JV0AH,613,3/11/2022 6:44:16 PM,3/11/2022 6:54:29 PM,Approved,1.20,0.00,0.119800,48JMP88U44,48JMP88U44,Male,100.00 %,
351580,A13P6LC1SFXYGS,3PIWWX1FJKUUBPO75FL1FQM7RFVJJN,365,3/11/2022 6:49:08 PM,3/11/2022 6:55:13 PM,Approved,1.20,0.00,0.119800,48VMFBJW44,48VMFBJW44,Male,100.00 %,
351580,AV5DCU1VH5S34,3Q8GYXHFEQQZWC3G6L0LRCQ7JURC5G,435,3/11/2022 6:48:33 PM,3/11/2022 6:55:48 PM,Approved,1.20,0.00,0.119800,48RQLCQXQ7,48RQLCQXQ7,Female,100.00 %,
351580,A2ER0EVZ7E1Z8G,3BF51CHDTWYRIDSVV78AL8RWFEL0HS,618,3/11/2022 6:45:34 PM,3/11/2022 6:55:52 PM,Approved,1.20,0.00,0.119800,48E87DWC35,48E87DWC35,Male,100.00 %,
351580,A3BDYRNZXZPK2U,3NKQQ8O39ZTQMJZ97I34JU053BWDUZ,513,3/11/2022 6:47:32 PM,3/11/2022 6:56:05 PM,Approved,1.20,0.00,0.119800,48WUIJZQ35,48WUIJZQ35,Female,100.00 %,
351580,AESUK1GYD0568,3WS1NTTKEZ074H1P0HKAINFJZZ8F09,366,3/11/2022 6:50:14 PM,3/11/2022 6:56:20 PM,Approved,1.20,0.00,0.119800,8ZNH7TW7,48ZNH7TW7,Female,100.00 %,
351580,A1CTJ8UT7SF317,3PJUZCGDJ74GLWFFSZXX16ZQFZP98Y,533,3/11/2022 6:47:42 PM,3/11/2022 6:56:35 PM,Approved,1.20,0.00,0.119800,48PZZW7CP7,48PZZW7CP7,Male,100.00 %,
351580,A3TYDM7KZOYBH3,351SEKWQS1579BU0YGCISKJBQPTMDG,401,3/11/2022 6:50:22 PM,3/11/2022 6:57:03 PM,Approved,1.20,0.00,0.119800,48TJCBSE44,48TJCBSE44,Female,100.00 %,
351580,A3454T4PU9GJM0,3FPRZHYEPZVSH6MCJJ7X27GCQ5FV37,812,3/11/2022 6:43:44 PM,3/11/2022 6:57:16 PM,Approved,1.20,0.00,0.119800,48FG7MVYP5,48FG7MVYP5,,,
351580,A2OFN0A5CPLH57,317HQ483I8GUZ4VM2VSTWWOONKBNIJ,234,3/11/2022 6:53:23 PM,3/11/2022 6:57:17 PM,Approved,1.20,0.00,0.119800,48BW2ZIQ44,48BW2ZIQ44,Female,100.00 %,
351580,A26DM1BK82SR8U,33LKR6A5KF8HUB48RKTZDWDUV0M1T6,453,3/11/2022 6:50:20 PM,3/11/2022 6:57:53 PM,Approved,1.20,0.00,0.119800,48VDRUKR35,48VDRUKR35,Male,100.00 %,
